id,name,buildingId,floorId
15672,3700-6053-clwa-3700,10058,13260
15673,3700hall-6053-clwa-3700hall,10058,13260
15674,3710-6053-clwa-3710,10058,13260
15675,3720-6053-clwa-3720,10058,13260
15676,3730-6053-clwa-3730,10058,13260
15677,3740-6053-clwa-3740,10058,13260
15678,3750-6053-clwa-3750,10058,13260
15679,1002-6111-clwa-1002,10008,13512
15680,1010-6111-clwa-1010,10008,13512
15681,1012-6111-clwa-1012,10008,13512
15682,1022-6111-clwa-1022,10008,13512
15683,1030-6111-clwa-1030,10008,13512
15684,1030-6111-clwb-1030,10008,13512
15685,1070-6111-clwa-1070,10008,13512
15686,1070-6111-clwb-1070,10008,13512
15687,1070-6111-clwc-1070,10008,13512
15688,1114-6111-clwa-1114,10008,13512
15689,1121-6111-clwa-1121,10008,13512
15690,1127-6111-clwa-1127,10008,13512
15691,1128-6111-clwa-1128,10008,13512
15692,1341-6111-clwa-1341,10008,13512
15693,1800-6111-clwa-1800,10008,13512
15694,1800-6111-clwb-1800,10008,13512
15695,1800-6111-clwc-1800,10008,13512
15696,2001-6112-clwa-2001,10008,13513
15697,2020-6112-clwa-2020,10008,13513
15698,2104-6112-clwa-2104,10008,13513
15699,2116-6112-clwa-2116,10008,13513
15700,2127-6112-clwa-2127,10008,13513
15701,2128-6112-clwa-2128,10008,13513
15702,2200-6112-clwa-2200,10008,13513
15703,2216-6112-clwa-2216,10008,13513
15704,2230-6112-clwa-2230,10008,13513
15705,2310-6112-clwa-2310,10008,13513
15706,2320-6112-clwa-2320,10008,13513
15707,2341-6112-clwa-2341,10008,13513
15708,3016-6113-clwa-3016,10008,13514
15709,3045-6113-clwa-3045,10008,13514
15710,3104-6113-clwa-3104,10008,13514
15711,3118-6113-clwa-3118,10008,13514
15712,3200-6113-clwa-3200,10008,13514
15713,3216-6113-clwa-3216,10008,13514
15714,3230-6113-clwa-3230,10008,13514
15715,3301-6113-clwa-3301,10008,13514
15716,3338-6113-clwa-3338,10008,13514
15717,3341-6113-clwa-3341,10008,13514
15718,4000-6114-clwa-4000,10008,13515
15719,4011-6114-clwa-4011,10008,13515
15720,4022-6114-clwa-4022,10008,13515
15721,4035-6114-clwa-4035,10008,13515
15722,4100-6114-clwa-4100,10008,13515
15723,4110-6114-clwa-4110,10008,13515
15724,4120-6114-clwa-4120,10008,13515
15725,4216-6114-clwa-4216,10008,13515
15726,4301-6114-clwa-4301,10008,13515
15727,4347-6114-clwa-4347,10008,13515
15728,1010-6531-clwa-1010,10051,13516
15729,1020-6531-clwa-1020,10051,13516
15730,1030-6531-clwa-1030,10051,13516
15731,1030-6531-clwb-1030,10051,13516
15732,1050-6531-clwa-1050,10051,13516
15733,1070-6531-clwa-1070,10051,13516
15734,2010-6532-clwa-2010,10051,13517
15735,2030-6532-clwa-2030,10051,13517
15736,2040-6532-clwa-2040,10051,13517
15737,2080-6532-clwa-2080,10051,13517
15738,3010-6533-clwa-3010,10051,13518
15739,3030-6533-clwa-3030,10051,13518
15740,3070-6533-clwa-3070,10051,13518
15741,4024hall-6534-clwa-4024hall,10051,13519
15742,4072hall-6534-clwa-4072hall,10051,13519
15743,1021-7211-clwa-1021,10056,13268
15744,1102-7211-clwa-1102,10056,13268
15745,1201-7211-clwa-1201,10056,13268
15746,1201-7211-clwb-1201,10056,13268
15747,1201-7211-clwc-1201,10056,13268
15748,1901-Lobby-7211-clwb-1901-Lobby,10056,13268
15749,2016-7212-clwa-2016,10056,13520
15750,2028-7212-clwa-2028,10056,13520
15751,2037-7212-clwa-2037,10056,13520
15752,2037-7212-clwb-2037,10056,13520
15753,2037-7212-clwc-2037,10056,13520
15754,2037-7212-clwd-2037,10056,13520
15755,2038-7212-clwa-2038,10056,13520
15756,2042-7212-clwa-2042,10056,13520
15757,2052-7212-clwa-2052,10056,13520
15758,3002-7213-clwa-3002,10056,13521
15759,3006-7213-clwa-3006,10056,13521
15760,3013-7213-clwa-3013,10056,13521
15761,3026-7213-clwa-3026,10056,13521
15762,3036-7213-clwa-3036,10056,13521
15763,3100-7213-clwa-3100,10056,13521
15764,3100-7213-clwb-3100,10056,13521
15765,3201-7213-clwa-3201,10056,13521
15766,3201-7213-clwb-3201,10056,13521
15767,4006-7214-clwa-4006,10056,13522
15768,4018-7214-clwa-4018,10056,13522
15769,4030-7214-clwa-4030,10056,13522
15770,4042-7214-clwa-4042,10056,13522
15771,4054-7214-clwa-4054,10056,13522
15772,4059-7214-clwa-4059,10056,13522
15773,4066-7214-clwa-4066,10056,13522
15774,1100a-7281-clwa-1100a,12527,13269
15775,1130-7281-clwa-1130,12527,13269
15776,1023hall-8191-clwa-1023hall,10083,13523
15777,1033hall-8191-clwa-1033hall,10083,13523
15778,1043hall-8191-clwa-1043hall,10083,13523
15779,1200-8201-clwa-1200,10076,13524
15780,1307hall-8201-clwa-1307hall,10076,13524
15781,1319hall-8201-clwa-1319hall,10076,13524
15782,1502-8201-clwa-1502,10076,13524
15783,1514-8201-clwa-1514,10076,13524
15784,1548-8201-clwa-1548,10076,13524
15785,1603hall-8201-clwa-1603hall,10076,13524
15786,2113hall-8202-clwa-2113hall,10076,13437
15787,2214hall-8202-clwa-2214hall,10076,13437
15788,2219hall-8202-clwa-2219hall,10076,13437
15789,1000-8361-clwa-1000,10081,13273
15790,1008-8361-clwa-1008,10081,13273
15791,1008hall-8361-clwa-1008hall,10081,13273
15792,1019hall-8361-clwa-1019hall,10081,13273
15793,1028hall-8361-clwa-1028hall,10081,13273
15794,1047-8361-clwa-1047,10081,13273
15795,1108-8361-clwa-1108,10081,13273
15796,1120-8361-clwa-1120,10081,13273
15797,1128-8361-clwa-1128,10081,13273
15798,2004hall-8362-clwa-2004hall,10081,13525
15799,2011hall-8362-clwa-2011hall,10081,13525
15800,2018hall-8362-clwa-2018hall,10081,13525
15801,2022hall-8362-clwa-2022hall,10081,13525
15802,2090-8362-clwa-2090,10081,13525
15803,2092-8362-clwa-2092,10081,13525
15804,2094-8362-clwa-2094,10081,13525
15805,2104-8362-clwa-2104,10081,13525
15806,2111-8362-clwa-2111,10081,13525
15807,2112-8362-clwa-2112,10081,13525
15808,3004-8363-clwa-3004,10081,13526
15809,3004-8363-clwb-3004,10081,13526
15810,3004-8363-clwc-3004,10081,13526
15811,3036hall-8363-clwa-3036hall,10081,13526
15812,3044-8363-clwa-3044,10081,13526
15813,3052-8363-clwa-3052,10081,13526
15814,3070-8363-clwa-3070,10081,13526
15815,3070-8363-clwb-3070,10081,13526
15816,3107-8363-clwa-3107,10081,13526
15817,3119-8363-clwa-3119,10081,13526
15818,3125-8363-clwa-3125,10081,13526
15819,1133-8371-clwa-1133,10075,13527
15820,1042-8431-clwa-1042,10077,13528
15821,1105hall-8431-clwa-1105hall,10077,13528
15822,1113hall-8431-clwa-1113hall,10077,13528
15823,1305b-8431-clwa-1305b,10077,13528
15824,1331hall-8431-clwa-1331hall,10077,13528
15825,1363-8431-clwa-1363,10077,13528
15826,2044-8432-clwa-2044,10077,13529
15827,2062-8432-clwa-2062,10077,13529
15828,2101-8432-clwa-2101,10077,13529
15829,2501-8432-clwa-2501,10077,13529
15830,1014-8451-clwa-1014,10096,13274
15831,1029-8451-clwa-1029,10096,13274
15832,1207-8451-clwa-1207,10096,13274
15833,1219-8451-clwa-1219,10096,13274
15834,1231-8451-clwa-1231,10096,13274
15835,1302-8451-clwa-1302,10096,13274
15836,1514-8451-clwa-1514,10096,13274
15837,2000-8452-clwa-2000,10096,13275
15838,2101-8452-clwa-2101,10096,13275
15839,2101-8452-clwb-2101,10096,13275
15840,2200-8452-clwa-2200,10096,13275
15841,2200-8452-clwb-2200,10096,13275
15842,2200-8452-clwc-2200,10096,13275
15843,2400-8452-clwa-2400,10096,13275
15844,3101-8453-clwa-3101,10096,13276
15845,3101-8453-clwb-3101,10096,13276
15846,3101-8453-clwc-3101,10096,13276
15847,3200-8453-clwa-3200,10096,13276
15848,3200-8453-clwb-3200,10096,13276
15849,4000-8454-clwa-4000,10096,13277
15850,4001-8454-clwa-4001,10096,13277
15851,4001-8454-clwb-4001,10096,13277
15852,4002-8454-clwa-4002,10096,13277
15853,4025-8454-clwa-4025,10096,13277
15854,4054-8454-clwa-4054,10096,13277
15855,4100-8454-clwa-4100,10096,13277
15856,4200-8454-clwa-4200,10096,13277
15857,4400-8454-clwa-4400,10096,13277
15858,4500-8454-clwa-4500,10096,13277
15859,1006-8501-clwa-1006,10074,13278
15860,1117hall-8501-clwa-1117hall,10074,13278
15861,1134hall-8501-clwa-1134hall,10074,13278
15862,1206hall-8501-clwa-1206hall,10074,13278
15863,1311hall-8501-clwa-1311hall,10074,13278
15864,1409hall-8501-clwa-1409hall,10074,13278
15865,3000a-8503-clwa-3000a,10074,13530
15866,3012hall-8503-clwa-3012hall,10074,13530
15867,3119hall-8503-clwa-3119hall,10074,13530
15868,3126hall-8503-clwa-3126hall,10074,13530
15869,130-a011-clwa-130,12554,13531
15870,130-a011-clwb-130,12554,13531
15871,130-a011-clwc-130,12554,13531
15872,-105hall-a011a-clwa-105hall,12554,13531
15873,-117hall-a011a-clwa-117hall,12554,13531
15874,201-a012-clwa-201,12554,13532
15875,211-a012-clwa-211,12554,13532
15876,214-a012-clwa-214,12554,13532
15877,218-a012-clwa-218,12554,13532
15878,214-a012-clwb-214,12554,13532
15879,150-c001-clwa-150,12555,13533
15880,150-c001-clwb-150,12555,13533
15881,150-c001-clwc-150,12555,13533
15882,150-c001-clwd-150,12555,13533
15883,150-c001-clwe-150,12555,13533
15884,150-c001-clwf-150,12555,13533
15885,150-c001-clwg-150,12555,13533
15886,150-c001-clwh-150,12555,13533
15887,150-c001-clwi-150,12555,13533
15888,150-c001-clwj-150,12555,13533
15889,150-c001-clwk-150,12555,13533
15890,200-c042-clwa-200,12555,13534
15891,250-c042-clwa-250,12555,13534
15892,200-c042-clwb-200,12555,13534
15893,250-c042-clwb-250,12555,13534
15894,200-c042-clwc-200,12555,13534
15895,250-c042-clwc-250,12555,13534
15896,200-c042-clwd-200,12555,13534
15897,250-c042-clwd-250,12555,13534
15898,200-c042-clwe-200,12555,13534
15899,250-c042-clwe-250,12555,13534
15900,200-c042-clwf-200,12555,13534
15901,250-c042-clwf-250,12555,13534
15902,beach-c042b-clwa-beach,12555,13534
15903,game-c042b-clwa-game,12555,13534
15904,beach-c042b-clwb-beach,12555,13534
15905,6533-chc1-clwa-6533,10069,13535
15906,013hall-cpt1-clwa-013hall,10067,13536
15907,23-cpt1-clwa-023,10067,13536
15908,35-cpt1-clwa-035,10067,13536
15909,142hall-cpt1-clwa-142hall,10067,13536
15910,153hall-cpt1-clwa-153hall,10067,13536
15911,commons-e331-clwa-commons,12556,13537
15912,commons-e331-clwb-commons,12556,13537
15913,mdf-grp1-clwa-mdf,12557,13538
15914,200-i312-clwa-200,12558,13539
15915,250-i312-clwa-250,12558,13539
15916,251-i312-clwa-251,12558,13539
15917,200-i312-clwb-200,12558,13539
15918,250-i312-clwb-250,12558,13539
15919,200-i312-clwc-200,12558,13539
15920,250-i312-clwc-250,12558,13539
15921,250-i312-clwd-250,12558,13539
15922,200-i412-clwa-200,12558,13539
15923,200-i412-clwb-200,12558,13539
15924,200-i412-clwc-200,12558,13539
15925,200-i412-clwd-200,12558,13539
15926,200-i412-clwe-200,12558,13539
15927,200-i412-clwf-200,12558,13539
15928,200-i412-clwg-200,12558,13539
15929,200-i412-clwh-200,12558,13539
15930,1-ich1-clwa-01,12559,13540
15931,3-ich1-clwa-03,12559,13540
15932,4-ich1-clwa-04,12559,13540
15933,closet-ip41-clwa-closet,12560,13541
15934,hallway-ip41-clwa-hallway,12560,13541
15935,planter-ip41-clwa-planter,12560,13541
15936,pantry-m791-clwa-pantry,12561,13542
15937,trailer-m791-clwa-trailer,12561,13542
15938,trailer-m791-clwb-trailer,12561,13542
15939,trailer-m791-clwc-trailer,12561,13542
15940,trailer-m791-clwd-trailer,12561,13542
15941,trailer-m791-clwe-trailer,12561,13542
15942,105-pv21-clwa-105,12562,13543
15943,community-pv22-clwa-community,12562,13544
15944,a-clubhouse-pv2500-clwa-clubhouse,12562,13545
15945,office-scp1-clwa-office,10094,13546
15946,108hall-t001-clwa-108hall,12563,13547
15947,121hall-t001-clwa-121hall,12563,13547
15948,134-t001-clwa-134,12563,13547
15949,158-t001-clwa-158,12563,13547
15950,comm-t002-clwa-comm,12563,13548
15951,uadv-t002-clwa-uadv,12563,13548
15952,uadv270-t002-clwa-uadv270,12563,13548
15953,uadv-t002-clwb-uadv,12563,13548
15954,250-t112-clwa-250,12563,13548
15955,250-t112-clwb-250,12563,13548
15956,250-t112-clwc-250,12563,13548
15957,250-t112-clwd-250,12563,13548
15958,250-t112-clwe-250,12563,13548
15959,-200-t112a-clwa-200,12563,13548
15960,-200-t112a-clwb-200,12563,13548
15961,-200-t112a-clwc-200,12563,13548
15962,100-t201-clwa-100,12564,13549
15963,100-t201-clwb-100,12564,13549
15964,100-t201-clwc-100,12564,13549
15965,100-t201-clwd-100,12564,13549
15966,100-t201-clwe-100,12564,13549
15967,100-t201-clwf-100,12564,13549
15968,100-t201-clwg-100,12564,13549
15969,200-t202-clwa-200,12564,13550
15970,200-t202-clwb-200,12564,13550
15971,200-t202-clwc-200,12564,13550
15972,200-t202-clwd-200,12564,13550
15973,200-t202-clwe-200,12564,13550
15974,familyrm-tuh1-clwa-familyrm,12565,13551
15975,garage-tuh1-clwa-garage,12565,13551
15976,guest-tuh1-clwa-guest,12565,13551
15977,library-tuh1-clwa-library,12565,13551
15978,living-tuh1-clwa-living,12565,13551
15979,saferm-tuh1-clwa-saferm,12565,13551
15980,servkitchen-tuh1-clwa-servkitchen,12565,13551
15981,suite-f-twr1-clwa-suite-f,10001,13552
15982,suite-f-twr1-clwb-suite-f,10001,13552
15983,220-twr2-clwa-220,10001,13553
15984,350-twr3-clwa-350,10001,13554
15985,380-twr3-clwa-380,10001,13554
15986,350-twr3-clwb-350,10001,13554
15987,380-twr3-clwb-380,10001,13554
15988,111-v671-clwa-111,12567,13555
15989,111-v681-clwa-111,12568,13556
15990,commons-ver1-clwa-commons,12569,13557
15991,6537-vpe1-clwa-6537,12570,13558
15992,3300-vpp1-clwa-3300,12571,13559
